## Source: https://phishradar.org/emaildomains.txt
## This file contains phishing email domains.
##
## If you just need the email domains or emails only, get it here:
## https://phishradar.org/emaildomainsfeed.txt
## https://phishradar.org/emailsendersfeed.txt
##
## PhishRadar is on X --> https://x.com/phishradar
##
sender_domain,date_added,reason
update.dubaipolice.com,2025-01-22,Scam: Fake "Dubai Police" Unpaid Traffic Violation
cke.co.id,2025-01-22,Scam: Fake "Dubai Police" Unpaid Traffic Violation
i.softbank.jp,2025-01-22,Phishing: Fake AUD Token Airdrop
saudiairportexhibition.com,2025-01-22,Phishing: Fake Contract Agreement
safejewish.com,2025-01-22,Phishing: Fake Phantom - Mandatory 2FA Setup
fapment.com,2025-01-22,Phishing: Fake DocuSign Message abusing real Docusign via dse_na4@docusign.net
charmtracker.com,2025-01-22,Phishing: Fake Delivery Issue [Chinese language]
ilmversity.com,2025-01-22,Phishing: Fake SynFuture F Balance Access View
stxdental.com,2025-01-22,Phishing: Fake "Annual Credential Maintenance"
alkafroun.com,2025-01-22,Phishing: Fake DHL Notification [Chinese language]
nuhrhome.com,2025-01-22,Phishing: Fake Coinbase setup Self-Custodial Wallet
madeoftomorrow.com,2025-01-22,Phishing: Fake Coinbase setup Self-Custodial Wallet
goldentourist.com,2025-01-22,Phishing: Fake Opensea Successfuly Sold NFT Notice
nantu-seihin@nissenken.or.jp,2025-01-22,Phishing: Fake DocuSign Request
isim.az,2025-01-16,Scam: Money Inheritance
businessuae.ae,2025-01-16,Phishing: Fake DocuSign Request
email.bookipi.com,2025-01-16,Phishing: Fake DraftKing Invoice
convergeenterprise.com,2025-01-16,Phishing: Fake Crypto Winning Collection "F results"
mizujin.co.jp,2025-01-16,Phishing: Fake DocuSign Request
sanjo.co.jp,2025-01-16,Phishing: Fake DocuSign Request
receive-x-safety.com,2025-01-16,Phishing: Fake X Monetization Staff Impersonation
tickets.livechatinc.com,2025-01-15,Phishing: Fake "Ticket has been created"
portalfin.in,2025-01-15,Phishing: Fake Crypto Winning Collection "F results"
vij5.nl,2025-01-15,Phishing: Fake Trustwallet Notification
accrovilexestate.com,2025-01-15,Phishing: Fake DocuSign Request"
weichert.com,2025-01-15,Phishing: Fake DocuSign Request"
tamseyfs.com,2025-01-15,Phishing: Fake Crypto Winning Collection "F results"
4me.com,2025-01-15,Phishing: Fake Service Desk"
docucenter.com,2025-01-15,Phishing: Fake DocuSign Request"
contacto.kaufmann.cl,2025-01-15,Phishing: Fake Sumsub KYC/AML Solution"
idloom.events,2025-01-15,Phishing: Fake Sumsub KYC/AML Solution"
kaufmann.cl,2025-01-15,Phishing: Fake Sumsub KYC/AML Solution"
adesaf.org.br,2025-01-15,Phishing: Fake Crypto Winning Collection "F results"
lifegoeson.kr,2025-01-15,Phishing: Fake Crypto Winning Collection "F results"
nzcivilandconstruction.co.nz,2025-01-15,Phishing: Fake Emirate Post Notification
netvision.net.il,2025-01-15,Phishing: Fake Casino Claim Crypto
mtcfactory.com,2025-01-15,Phishing: Fake Casino Claim Crypto
funaticstv.com,2025-01-15,Phishing: Fake Casino Claim Crypto
skymesh.com.au,2025-01-15,Phishing: Fake Casino Claim Crypto
rosselot.cl,2025-01-15,Phishing: Fake Casino Claim Crypto
baeckerlaedle.de,2025-01-15,Phishing: Fake Casion Claim Crypto
bma.biglobe.ne.jp,2025-01-15,Phishing: Fake Trustwallet Notification
info.beacons.ai,2025-01-15,Phishing: Fake OpenSea Exclusive NFT
blitzen.de,2025-01-15,Phishing: Fake Lido Giveaway
dgcf.net,2025-01-15,Phishing: Fake DocuSign Request
vagaro.com,2025-01-15,Phishing: Fake DocuSign Request
kartra.com,2025-01-15,Phishing: Fake Trustwallet Notification
cwgsy.net,2025-01-15,Phishing: Fake DocuSign Request
danplautzcleaning.com,2025-01-09,Phishing: Fake DocuSign Request
car-shop-rat.co.jp,2025-01-09,Phishing: Fake DocuSign Request
pshieldnemt.com,2025-01-09,Phishing: Fake DocuSign Request
gikenkk.co.jp,2025-01-09,Phishing: Fake DocuSign Request
chcmedstaff.com,2025-01-09,Phishing: Fake DocuSign Request
nanjoya.com,2025-01-09,Scam: Fake Momo Token Drop
iqinmobiliario.com.mx,2025-01-08,Phishing: Fake eDoc Signature Request
huawei1.com,2025-01-08,Phishing: Fake Investment Inquiry
nbcsmail.com,2025-01-08,Phishing: Generic
unoone.com,2025-01-08,Phishing: Fake Ledger Security Update Clear Signing Activation Required
tpmex.com,2025-01-08,Phishing: Fake Account Suspension
starlitemarina.com,2025-01-08,Phishing: Compromised WordPress
decipherinc.com,2025-01-08,Phishing: Fake Account Alert
kpt.ch,2025-01-08,Phishing: Fake Ledger Update Firmware Alert
bassingthwaighte.com.au,2025-01-08,Phishing: Fake Chunghwa Post Notice
clientjob.com,2025-01-08,Phishing: Fake OpenSea NFT Offer
promote.weebly.com,2025-01-08,Phishing: Fake Trust Wallet Notification
topimage.co.ke,2025-01-08,Phishing: Fake Trust Wallet Notification
recovery.com,2025-01-08,Phishing: Fake Ledger Data Breach Notification
fujart.sk,2025-01-08,Phishing: Compromised WordPress
b2bmktvault.com,2025-01-08,Phishing: Generic Statement Download Ready To Download
smokeball.com,2025-01-08,Phishing: Fake SEB Bank Notification
mg.thebudweiserclub.com,2025-01-08,Phishing: Generic Login Page
jcom.zaq.ne.jp,2025-01-08,Phishing: Fake Shopee Taiwan
crestit.com,2025-01-08,Phishing: Generic Login Page
codigar.com.co,2025-01-08,Phishing: Fake Blockchain Casino Bonus
cumw.me,2025-01-08,Phishing: Fake Collect your INCH tokens
nini.com.ar,2025-01-08,Scam: Fake IMF Grant
ezbait.club,2025-01-08,Phishing: Fake Trust Wallet Notification
optimum.net,2025-01-08,Phishing: Fake Phantom Wallet Notification
novatechserv.com,2025-01-08,Phishing: Fake Sophos Support
antaraseniorcare.co.in,2025-01-08,Phishing: Fake 1inchnetwork Notice
mymomentumwellness.com,2025-01-08,Phishing: Fake MetaMask Wallet Suspended Notice
pistw7-amaz.42web.io,2025-01-08,Phishing: Fake App Store Purchase Notice
3853730.myactivecampaign.com,2025-01-08,Phishing: Fake DBS Alert
vcita.com,2025-01-08,Phishing: Fake Apple Pay
wavedev.co,2025-01-08,Phishing: Fake OpenSea NFT Offer
bflist.it,2025-01-08,Phishing: Fake 1inch Distribution Notice
update.com,2025-01-08,Phishing: Fake Ledger Backup Notification
besalcomailing.cl,2025-01-08,Phishing: Fake Synfutures DeFi Notice
resumepagepro.com,2025-01-08,Phishing: Fake OpenSea NFT Offer
gbr-tech.com,2025-01-08,Phishing: Fake Synfutures DeFi Notice
ciaoniwadema.com,2025-01-08,Phishing: Fake Japanese Income Tax Notice
caspinecare.com,2025-01-08,Phishing: Fake Employee Handbook QR Scan
intersig.com.br,2025-01-08,Phishing: Fake Trust Wallet Notification
goleman.com.co,2025-01-08,Phishing: Fake Trust Wallet Notification
hotmail.it,2025-01-08,Phishing: Fake Blockchain Casino Bonus
mail.oddle.me,2025-01-08,Phishing: Fake Trust Wallet Notification
fungol24.jp,2025-01-08,Phishing: Fake OpenSea NFT Offer
aces--rf.com,2025-01-08,Phishing: Fake Salary Increase Review
biud.com.br,2025-01-08,Phishing: Fake Trezor Notification
1791.com,2025-01-08,Phishing: Fake DocuSign using PDF Image Attachment
suuport.verytopgames.com,2025-01-08,Phishing: Fake Ledger Security Notification
suuport.philadelphiapaflorist.com,2025-01-08,Phishing: Fake Ledger Security Notification
ashinehvanak.ir,2025-01-08,Phishing: Fake DocuSign Request
anyviewer.com,2025-01-08,Phishing: Fake Synfutures DeFi Notice
yoshoku.or.jp,2025-01-08,Phishing: SMS and Security Action Notice
tranzpay.com,2025-01-08,Phishing: Fake Synfutures DeFi Notice
fungol24.jp,2024-12-17,Phishing: Fake HyperLiquid HYPE Token
support.clientjob.com,2024-12-17,Phishing: Fake Ledger Security Notice (Clear Sign)
suuport.free-spots.com,2024-12-17,Phishing: Fake Ledger Security Notice (Clear Sign)
markchevrolet.com,2024-12-17,Phishing: Fake DocuSign Request (PDF Lure)
voesete.com,2024-12-17,Phishing: Fake Invoice Payment Notice
no-reply.com,2024-12-17,Scam: Fake Cryptocurrency related [philbaltimore_law@emroc.group]
emroc.group,2024-12-17,Scam: Cryptocurrency related
level-7.co.za,2024-12-17,Phishing: Fake AA Insurance Theme
as2116.net,2024-12-17,Phishing: Fake Invoice Payment Notice
detrazos.es,2024-12-17,Scam: Fake Investment Related
overall.pe,2024-12-17,Phishing: Fake HyperLiquid HYPE Token
adventcalendar.digital,2024-12-17,Phishing: Fake HyperLiquid HYPE Token
maliasili.go.tz,2024-12-17,Scam: Fake Project Financing
comcast.net,2024-12-17,Scam: Fake Entry Deposit Payment Notice
pooleandc.com,2024-12-17,Phishing: Fake QuickBooks Actions Required Notice
nss.gr,2024-12-17,Scam: Fake "CFO"
index.com,2024-12-17,Phishing: Fake Ledger Security Notice (Update Required)
infos-noreply.com,2024-12-17,Phishing: Fake PayPal [spoofing service@paypal.com email]
almasiaschools.com,2024-12-17,Phishing: Fake PayPal [spoofing service@paypal.com email]
hotelcom.live,2024-12-17,Phishing: Fake Ledger Security Notice (Clear Sign)
gemmafj.com,2024-12-17,Scam: Fake Standard Chartered Email Theme
herbacopia.com,2024-12-17,Phishing: Fake e-Doc Signature Request
tradesmartzm.com,2024-12-17,Phishing: Fake e-Doc Signature Request
cureshealthcare.com,2024-12-17,Phishing: Fake ChungHwa Telecom Notice
cittametropolitana.me.it,2024-12-17,Scam: Request to response back on "Something Important"
carpartsdirect.nl,2024-12-17,Phishing: Fake OpenSea New Offer
jalesikw.com,2024-12-17,Phishing: Fake ChungHwa Telecom Notice
salefinalized@infos-noreply.com,2024-12-17,Phishing: Fake PayPal [spoofing service@paypal.com email]
jalesikw.com,2024-12-17,Scam: Fake Jalesikw "Action Needed" Notice
francusa.com,2024-12-17,Phishing: Fake PayPal [spoofing service@paypal.com email]
pikouk.online,2024-12-17,Phishing: Fake PayPal [spoofing service@paypal.com email]
yuhs.ac,2024-12-17,Scam: Fake Money Claim [Korean Language]
manuelfrancodonations.com,2024-12-17,Scam: Fake Money Claim [Korean Language]
sign-core.billsact.net,2024-12-17,Phishing: Fake Binance Request for e-Doc Signature
jaduniversal.com,2024-12-17,Phishing: Fake e-Doc Signature Request
crm.org.mk,2024-12-17,Phishing: Fake CRM.COM.MK
supersensitive-sophistication.homes,2024-12-17,Phishing: "Payomatix Technologies Pvt Ltd"
johnmazlishfineart.com,2024-12-17,Phishing: Fake DocuSign Request
krestsystematic.lenseye.co,2024-12-17,Phishing: Fake Binance Support Email Notice
trustwallet.btc.com,2024-12-17,Phishing: Fake Trust Wallet "Misconfigured" alert
patent-art.com,2024-12-17,Phishing: Fake Account Report
shop.yougiver.me,2024-12-17,Phishing: Fake Optimism OP Airdrop
fitzwayhome.com,2024-12-17,Phishing: Fake e-Doc Signature Request
vivekhighschool.onmicrosoft.com,2024-12-17,Phishing: Fake e-Doc Sign Authorization
x16m1.io,2024-12-17,Phishing: Fake e-Doc Signature Request
hashtech.co.tz,2024-12-17,Phishing: Fake e-Doc Signature Request
hinguanzo.com.mx,2024-12-17,Phishing: Fake OpenSea New Offer
abogadopenaladuanero.com,2024-12-17,Phishing: Fake e-Doc Signature Request
flexi.sk,2024-12-17,Phishing: Fake Taiwan Post
ecodinnerware.in,2024-12-17,Phishing: Fake Investment Offer
midori4.gmobb.jp,2024-12-17,Phishing: Fake ChungHwa Post Notice
ideological-breathing.life,2024-12-17,Phishing: "Payomatix Technologies Pvt Ltd"
clubnft.com,2024-12-17,Phishing: Fake OpenSea New Offer
mnm.hu,2024-12-17,Scam: Uncategorized
bingegames.in,2024-12-17,Phishing: Fake Available BTC Balance
viralsweep.com,2024-12-17,Phishing: Fake MetaMask Update
ltdchunghwe.com,2024-12-17,Phishing: Fake ChungHwa Post Notice [Taiwanese Langauge]
4795371.brevosend.com,2024-12-17,Phishing: Fake MetaMask Restriction Wallet Notice
pks.rs,2024-12-17,Scam: Redeem Your Gift
demo-ecommerce.extendevs.com,2024-12-17,Phishing: Fake Coinbase Immediate Action Request
fetchingantisera.agency,2024-12-17,Phishing: "Payomatix Technologies Pvt Ltd"
paylease.com,2024-12-17,Phishing: Fake OpenSea New Offer
cyberizeit.com,2024-12-06,Phishing: Fake OpenSea New Offer
ameeracapitaladvisory.com,2024-12-06,Phishing: Fake Undelivered Parcel (In Taiwanese)
al-ma-arij.xyz,2024-12-06,Phishing: Fake eDoc Signature Request
atrrnro.com,2024-12-06,Phishing: Fake Delivery Notification
simpeseflies.com,2024-12-06,Phishing: Fake eDoc Signature Request
granadademoda.com,2024-12-06,Phishing: Fake eDoc Signature Request
vfairs.com,2024-12-06,Phishing: Fake Trust Wallet Notification
cyberizeit.com,2024-12-06,Phishing: Fake OpenSea New Offer
proofofskill.org,2024-12-06,Phishing: Fake Exodus Update Wallet
sv952.xserver.jp,2024-12-06,Phishing: Fake DocuSign
sebbihospital.co.ug,2024-12-06,Scam: Fake Investment Offer
axalnet.sk,2024-12-06,Phishing: VIP Impersonation (Fake Payment Request)
pcschool.ac.th,2024-12-06,Scam: Fake Debt Notice
mg.visitorstore.ch,2024-12-06,Phishing: Fake OpenSea New Offer
digitalwurfel.com.au,2024-12-06,Phishing: Fake eDoc Signature Request
jcom.zaq.ne.jp,2024-12-06,Phishing: Fake Shopee Taiwan
riya.travel,2024-12-06,Phishing: Fake Disney+ Renewal Expiration
sqr.cl,2024-12-06,Phishing: Fake eDoc Signature Request
mgroup.my,2024-12-06,Scam: Fake Shell Vendor Registration Invitation
gmail.com,2024-12-06,Scam: VIP Impersonation
s.chilepqtexpress.com,2024-12-06,Phishing: Fake ChungHwa Telecom Notice
weltp.com,2024-12-06,Phishing: Fake OpenSea New Offer
maileu.wellyx.com,2024-11-19,Phishing: Fake Account Holds Notice to Bittrex breached customer emails
flashacademy.com,2024-12-02,Phishing: Fake Trezor Critical Security Update Notification
tucholskiservicos.com.br,2024-12-02,Phishing: Fake eDoc Signature Request
kampunginggrismm.com,2024-12-02,Phishing: Fake eDoc Signature Request
aussiebroadband.com.au,2024-12-02,Scam: Fake Invitation Vendor Registration
financeshila.com,2024-12-02,Phishing: Fake eDoc Signature Request
beralb.al,2024-12-02,Scam: Fake Dubai Police Notice
s.chilepqtexpress.com,2024-12-02,Phishing: Fake Chunghwa Telecom Notification
p.ltdchunghwe.com,2024-12-02,Phishing: Fake Chunghwa Telecom Notice
liferesidential.co.uk,2024-12-02,Phishing: Fake BlockFi Notification
chilepqtexpress.com,2024-12-02,Phishing: Fake Chunghwa Telecom Notice
bz03.plala.or.jp,2024-12-02,Phishing: Fake Mailbox Compromise Notice
capitalvortexraising.com,2024-12-02,Scam: Fake Investment Opportunity Scheme
hccs.edu.ph,2024-12-02,Scam: Fake Order Notice
msnahar.com,2024-12-02,Phishing: Fake eDoc Signature Request
mail.cultivateprm.com,2024-12-02,Phishing: Fake Withdraw BlockFi Balance
3683575841.xyz,2024-12-02,Phishing: "Payomatix Technologies Pvt Ltd"
cashir.app,2024-12-02,Phishing: Fake Coinbase claim your coin
chipchip.com,2024-11-28,Phishing: Fake MetaMask Support
globalvisionoptometry.com,2024-11-28,Phishing: Fake Xerox Printer Notice
adproject.co.jp,2024-11-28,Phishing: Fake DocuSign Request
web.dtm.co.nz,2024-11-28,Phishing: Fake OpenSea New Offer
incomedia.eu,2024-11-28,Phishing: Fake Metamask Notice
wawaoffice.jp,2024-11-28,Phishing: Fake DocuSign Notice
akaicondominios.com,2024-11-28,Phishing: Fake eDoc Signature Request
akaicondominios.com.br,2024-11-28,Phishing: Fake eDoc Signature Request
iconfructose.com.my,2024-11-28,Phishing: Fake eDoc Signature Request
mg.fletx.co,2024-11-28,Phishing: Fake OpenSea Notice
ludens.be,2024-11-28,Phishing: Fake eFax Notice
kh.gygo.rest,2024-11-28,Phishing: Fake eDoc Notification
btkp-diy.or.id,2024-11-28,Phishing: Fake PayPal Service Payment Fraud
coleprogreso.edu.mx,2024-11-28,Phishing: Fake Support Billing
saes-qroup.com,2024-11-28,Phishing: Fake ISPS Delivery Address Review Request
gazetanord-vest.ro,2024-11-28,Scam: Fake Donation For You
dramaleague.org,2024-11-28,Phishing: Fake Metamask Notice
mckenzieinstitute.org,2024-11-28,Scam: Fake Vendor Registration Solicitation
primesmartsystems.com.au,2024-11-28,Phishing: Fake Message Delivery Failed Notice
royalplast.co,2024-11-28,Phishing: Fake eDoc Signature Request
greenscreen.blog,2024-11-25,Fake eDoc Signature Request
corporatetools.com,2024-11-25,Fake OpenSea Offer Notice
cargoexpert.ba,2024-11-25,Fake eDoc Signature Request
investaseel.sa,2024-11-25,Fake OpenSea Offer Notice
dwp.co.id,2024-11-25,Scam: Fake UNCC Money Claim Notice
imfhq10.info,2024-11-25,Scam: Fake UNCC Money Claim Notice
recover.com,2024-11-25,Fake Ledger Security Notice
willardassociates.co.uk,2024-11-25,Fake Free BNB Coins
hippoforex.com,2024-11-25,Fake BNB Airdrop
iger.edu.gt,2024-11-25,Fake Billing Support Order Notice
halalfrozenmeat.com,2024-11-25,Fake eDoc Signature Request
borderplumbing.com.au,2024-11-25,Fake eDoc Signature Request
gatwickag.com,2024-11-25,Fake Sending Docs via "Dropbox"
qap.com.ph,2024-11-25,Fake eDoc Signature Request
pacificcrane.com.au,2024-11-25,Fake eDoc Signature Request
kool.net.au,2024-11-25,Fake eDoc Signature Request
pnp.gov.ph,2024-11-25,Scam: Fake UNCC Money Claim Notice
ird.gov.np,2024-11-25,Scam: Fake UNCC Money Claim Notice
privatemessages.info,2024-11-25,Fake Debt Funding and Private Loan
notice.com,2024-11-25,Fake Ledger Security Notice
nationalrealtyfla.com,2024-11-25,Fake Invoice Payment Notification
bellsouth.net,2024-11-21,Scam: Targeting HR Personnel Offering Resume in HTML
nakano-seiyaku.co.jp,2024-11-21,Phishing: Fake DocuSign Request
ledgerinfo.com,2024-11-21,Phishing: Fake Ledger Data Breach Notification
esglobal.my,2024-11-21,Phishing: Fake eDoc Signature Request
adnocbld.com,2024-11-21,Scam: Invitation to participate on tender as vendor (UAE)
colina.cl,2024-11-20,Scam: Fake Philantropist beneficiary benefit [In Traditional Chinese]
shift4.com,2024-11-20,Fake eDoc Signature Request
jinextasymary.com,2024-11-20,Phishing: Fake Shopee Notification [Taiwanese Language]
smsintel.ru,2024-11-20,Phishing: New Security Update Theme
penileimplantadvice.net,2024-11-20,Fake eDoc Signature Request
milleritalia.it,2024-11-19,Scam: Money Mules Related
celebratta.com,2024-11-19,Phishing: Prompt Response Required Theme
we-art.nl,2024-11-19,Phishing: Fake Taiwan Post
transformresearchafrica.co.ke,2024-11-19,Fake eDoc Signature Request
swordgraphics.ro,2024-11-19,Fake eDoc Signature Request
bluewin.ch,2024-11-19,Fake i-Banking Transaction Alert
kohartruckingltd.ca,2024-11-19,Fake Carrier Confirmation Notice
etu.univ-antilles.fr,2024-11-18,Fake EIGEN Token Airdrop
ledger-access.com,2024-11-18,Phishing: Fake Ledger Data Breach on checking Recovery Phrase
laminasytechos.com,2024-11-18,Phishing: Fake eDoc Signature Request
fiestatortilas.com,2024-11-18,Phishing: Fake eDoc Signature Request
soic.in,2024-11-18,Phishing: Fake Trust Wallet Special Airdrop
exxon-mobilvendor.com,2024-11-18,Scam: Fake Exxon Mobile Invitation to participate on tender as vendor
rifaindustries.com,2024-11-18,Phishing: Fake DocuSign Request
g-craft.ne.jp,2024-11-18,Phishing: Fake IT Support Desk Mailbox Access Oversight
talktalk.net,2024-11-17,Phishing: Fake Text Message Notification
thaiwalla.com,2024-11-17,Phishing: Fake Text Message Notification
shellex.info,2024-11-17,Phishing: Fake Ledger's Clear Signing Notice
333744581.club,2024-11-17,Phishing: "Payomatix Technologies Pvt Ltd"
pregnantpedagogue.today,2024-11-17,Phishing: "Payomatix Technologies Pvt Ltd"
8081265451.today,2024-11-16,Phishing: "Payomatix Technologies Pvt Ltd"
uclernakliyat.com,2024-11-16,Scam: "Blockchain Update"
brandmonks.de,2024-11-16,Phishing: "Check for Unclaimed Airdrops with Drops.bot"
333744581.club,2024-11-16,Phishing: "Payomatix Technologies Pvt Ltd"
zybprime.net,2024-11-16,Phishing: Fake DocuSign Request
handsomercritter.xyz,2024-11-16,Phishing: "Payomatix Technologies Pvt Ltd"
tether.marketing,2024-11-15,Phishing: "Participate in our Tether Program"
shrewd-algaecide.life,2024-11-15,Phishing: "Payomatix Technologies Pvt Ltd"
rundownpedestrian.life,2024-11-15,Phishing: "Payomatix Technologies Pvt Ltd"
ledger-safety.com,2024-11-14,Phishing: "Action Required: Ledger Data Breach – Check Your Recovery Phrase"
cftc.us.org,2024-11-14,Fake CFTC-US Notification
nycmail.com,2024-11-14,Fake NYT Breaking News: Donald Trump Assasinated
ledger-safety.com,2024-11-14,Fake Ledger asking Verify the Security of Your Recovery Phrase
ssrcompany.com.br,2024-11-14,Scam: Fake United Nations Compensation
bluewin.ch,2024-11-14,Scam: Fake Shopee Refund Notification
tantamountmartingale.solutions,2024-11-14,Phishing: "Payomatix Technologies Pvt Ltd"
optimum.net,2024-11-13,VIP Impersonation
shrewd-algaecide.life,2024-11-13,Phishing: "Payomatix Technologies Pvt Ltd"
rundownpedestrian.life,2024-11-13,Phishing: "Payomatix Technologies Pvt Ltd"
durableprevision.homes,2024-11-13,Phishing: "Payomatix Technologies Pvt Ltd"
mqifloors.com,2024-11-13,Phishing: Unspecified [Targeted]
melkart.edu.lb,2024-11-13,Fake IT Support Desk Mailbox Access Issue
diplomats.com,2024-11-12,Scam: MaxCare Online DrugStore Credit Card Checkout
mpsecurities.com.au,2024-11-12,Fake DocuSign Request
unheeding-inspection.life,2024-11-12,Fake Unspecified [Targeted]
kaabilfinance.org,2024-11-12,Fake Sys-Desk Authentication Message
jofin.ai,2024-11-12,Fake Lido stETH AirDrop
geetanjaligastrocentre.com,2024-11-11,Fake Impersonation with Document Sharing
iwamoto-masaki.com,2024-11-11,WordPress Compromised BTC Scam [Japanese language]
istuttersowhat.com,2024-11-11,Crytpo Scam
beautybarn.in,2024-11-11,Fake Crypto File Sharing [Malware]
pluginlive.com,2024-11-11,Fake SWELL AirDrop
cedgroep.nl,2024-11-11,Fake Crypto File Sharing [Malware]
privatemessages.info,2024-11-11,Scam: Debt Funding - Private Loan
1802440046.shop,2024-11-10,Fake Unspecified [Targeted]
bluestacks.com,2024-11-10,Fake OpenSea New Bids
unisriac.freshdesk.com,2024-11-10,Fake Reminder via FreshDesk
9196539215.solutions,2024-11-10,Fake Unspecified [Targeted]
chic-stoicism.homes,2024-11-10,Fake Unspecified [Targeted]
southmountainspirits.com,2024-11-9,Fake Lido Aidrop
kuchniavikinga.pl,2024-11-9,Fake Lido Aidrop
easieraudience.shop,2024-11-9,Fake Unspecified [Targeted]
copper-concealment.life,2024-11-9,Fake Unspecified [Targeted]
1cartorio.com.br,2024-11-9,Barrister Impersonation Scam
vdp.co.th,2024-11-9,Fake OTC Transaction Request
psigmacorp.com,2024-11-9,Fake Authentication Notice [Targeted]
sisal.it,2024-11-9,Fake Emirat Group's Invitation to participate in Tender
polizei.bwl.de,2024-11-08,Fake Police Request for Information
ryanhuntingsafaris.co.za,2024-11-08,Fake Share Drive file received
bestwesterntransmission.com,2024-11-08,Fake TicketResponse Notification
naheed.pk,2024-11-08,Fake Optimism OP Tokens Claim
sekisan.co.jp,2024-11-08,Fake DocuSign Request
switilk.com,2024-11-08,Fake Quota Reach Notification
aaweb.tn,2024-11-08,Fake Digitaldoc Document Shared 
mosaeco.com.br,2024-11-08,Fake Coinbase Ethereum Airdrop
energyequity.co.id,2024-11-07,Fake eDoc Signature Request
ondashoukou.com,2024-11-07,Fake MetaProtect Urgent Action Required
bz03.plala.or.jp,2024-11-07,Fake Warning of Mailbox Compromised
deinde.co.jp,2024-11-07,Fake Lido Unlock Massive Rewards
duelaser.com,2024-11-07,Fake Binance Secure Wallet and Comply with AML Requirements
junnucreations.com,2024-11-07,Fake Security Validation for Online Transaction in Russian
heladospopsy.com,2024-11-07,Fake Promo Exciting Prizes on OpenSea with Coinbase
joshtalks.org,2024-11-07,Fake Optimism OP Tokens Claim
unitedbatteries.com,2024-11-07,Fake OTC Transaction Request
kilanifender.com,2024-11-05,Fake eDoc PDF Attachment Signature Request
p8.team,2024-11-05,Fake DocuSign Request
opposir.com,2024-11-05,Scam: Impersonation using EventBrite
redrebelnews.com,2024-11-05,Fake Bittrex Credit Claim Pending Review
realloadednews.com,2024-11-05,Fake Bittrex Credit Claim Pending Review
eml1.patriotsamericanews.com,2024-11-05,Fake Bittrex Credit Claim Pending Review
redbloodedconservative.com,2024-11-05,Fake Bittrex Credit Claim Pending Review
freedomeagledaily.com,2024-11-05,Fake Bittrex Credit Claim Pending Review
eml1.buzzbombmedia.com,2024-11-05,Fake Bittrex Credit Claim Pending Review
4887227.brevosend.com,2024-11-05,Fake BlockTempo SUI Airdrop
collective.com,2024-11-05,Fake Optimism Airdrop
optimism.info,2024-11-05,Fake Optimism Airdrop
boatmanconstruction.com,2024-11-05,Fake Voice Message
raywjohnsonco.com,2024-11-05,Fake Voice Message
franklinprints.com,2024-11-05,Fake DocuSign Request
medapproved.com,2024-11-05,Fake Optimism Airdrop
smart-camps.org,2024-11-05,Fake Coinbase Ethereum Airdrop
dilt5x9amazon.42web.io,2024-11-05,Fake Amazon Account Update
gordeev.biz,2024-11-05,Fake Account Confirmation in Russian
optimism.com,2024-11-04,Fake Optimism Claim Your OP Tokens
fundacionnova.org,2024-11-04,Malicious XSS Script
blooming-color.com,2024-11-04,Fake Cointracker Invitation on Ethereum Airdrop
hungyaosheng.com.sg,2024-11-04,Fake Aramco's Invitation To Bid
cbdstatements.ae,2024-11-03,Fake CBD Account Statement
inboxely.com,2024-11-03,Scam: Compensation Value 2,750,000 Euro has been approved
silog.co.id,2024-11-03,Barrister Impersonation Scam
admin.sd.belajar.id,2024-11-02,Scam: Loan Financing Proposal
frontierbankoftexas-bank.com,2024-11-02,Fake ACH Instruction claim $75,000
technomartafrica.com,2024-11-02,Bitcoin Scam Email
schaik.com,2024-11-01,Scam: Check from bin baba
jmtecs.com,2024-11-01,Phishing: Keep your email account active
revd.digital,2024-11-01,Fake Stretto Celcius Airdrop claim
baania.com,2024-11-01,Fake Scroll SCR Airdrop claim
chinacarservice.com,2024-11-01,Fake Scroll SCR Airdrop claim
raindrops.us,2024-11-01,Fake eDoc Signature Request
ldmail.app,2024-11-01,Fake Bittrex claim assets
factura44.ddns.net,2024-11-01,Scam Money Transfer Theme
colegiosanandres.com.ar,2024-11-01,Fake urgent legal notice email
beckyskelton.com,2024-11-01,Fake DocuSign Request
ctl-gl.com,2024-10-31,Malware: Fake Employee Termination Notice
agrobank.com.my,2024-10-31,Fake Transfer Instruction
saniest.com,2024-10-31,Fake Transfer Instruction
src.io,2024-10-31,Fake "Claim Your SCR Tokens Now"
projectbesttech.com,2024-10-31,Fake Overdue Invoices Notice
aba.government.bg,2024-10-31,Fake ChungHwa Post Package Notification
t-online.de,2024-10-31,Fake Trust Wallet Immediate Verification Request
brizodata.com,2024-10-31,Fake stETH Airdrop
investor.us.org,2024-10-31,Fake "SEC US" Regulatory Guidelines
alkhaliltravels.com,2024-10-30,Fake eDoc Signature Request
workcraftservices.com,2024-10-30,Fake eDoc Signature Request
desertdevelopment.ae,2024-10-30,Fake eDoc Signature Request
tellynk.com.br,2024-10-30,Fake eDoc Signature Request
adesense.com.br,2024-10-30,Fake eDoc Signature Request
dhlraq.com,2024-10-30,Fake Payment Notice
cookandassoclates.co.uk,2024-10-30,Fake Important Legal Document
corrico.com,2024-10-30,Fake Fund Agreement Expiry Warning
dunow.in,2024-10-29,Fake Verify Phantom Wallet Reminder
